detectedActivity,geoHash,minuteOfDay,weekday,journey
8,1243184839,547,3,8107981156
7,1242478163,868,5,8115681079
7,1242479527,858,2,8115681079
3,1243184839,532,1,8107981156
3,1242477915,936,4,8115681079
3,1242479279,902,3,8115681079
3,1242479527,936,2,8115681079
3,1242478163,932,5,8115681079
7,1242479527,939,1,8115681079
3,1242479527,888,1,8115681079
3,1242479527,893,2,8115681079
8,1243184963,503,1,8107981156
3,1242213299,1244,6,8000081079
3,1243184839,580,3,8107981156
8,1243184839,577,3,8107981156
3,1242478163,864,5,8115681079
3,1243184839,580,3,8107981156
3,1242479527,913,4,8115681079
3,1243184839,654,0,8107981156
3,1243184839,518,5,8107981156
3,1242479279,912,3,8115681079
3,1243184839,503,3,8107981156
3,1243184839,548,5,8107981156
3,1243184839,540,1,8107981156
3,1242479527,883,2,8115681079
3,1243184839,530,5,8107981156
8,1243184839,554,2,8107981156
3,1243163635,570,1,8107981156
3,1242479527,858,3,8115681079
3,1243184839,560,6,8107980002
3,1242479527,926,3,8115681079
3,1242477915,940,2,8115681079
3,1243184839,506,5,8107981156
3,1243184839,582,3,8107981156
3,1242479527,929,3,8115681079
3,1243184839,566,1,8107981156
3,1243184963,497,5,8107981156
3,1243184963,580,6,8107980000
3,1243184839,631,6,8107980000
3,1243184839,586,4,8107981156
3,1243184839,509,5,8107981156
3,1242479527,906,3,8115681079
3,1242477915,862,2,8115681079
3,1242213299,1169,6,8000081079
7,1242479279,937,1,8115681079
8,1243184839,522,4,8107981156
3,1242479527,856,4,8115681079
3,1242478163,1222,0,8115681079
3,1243184839,587,1,8107981156
3,1242479527,873,4,8115681079
3,1243184839,563,6,8107980000
7,1242478163,887,1,8115681079
3,1243184839,572,5,8107981156
3,1243184839,545,2,8107981156
3,1243184839,516,1,8107981156
3,1242479527,927,3,8115681079
3,1243184839,703,0,8107981156
3,1243184839,640,6,8107980000
3,1243184963,560,5,8107981156
3,1242478163,891,3,8115681079
8,1243184839,574,2,8107981156
3,1243184839,513,2,8107981156
3,1243184839,548,3,8107981156
7,1242479527,924,2,8115681079
8,1243184839,538,2,8107981156
3,1243184839,585,3,8107981156
3,1242479527,877,3,8115681079
3,1242478163,897,3,8115681079
7,1242478163,934,3,8115681079
7,1242479527,876,3,8115681079
3,1243184839,494,1,8107981156
3,1242477915,893,1,8115681079
3,1243184839,570,5,8107981156
7,1242478163,871,4,8115681079
3,1242213299,1151,6,8000081079
3,1243184839,568,1,8107981156
3,1242479527,853,3,8115681079
3,1242478163,869,2,8115681079
3,1243184839,607,6,8107980000
3,1242477915,1154,0,8115681079
3,1243187567,538,5,8107981156
3,1242479527,912,2,8115681079
3,1242478163,897,3,8115681079
3,1243184839,552,2,8107981156
7,1242479527,927,3,8115681079
3,1243184839,529,1,8107981156
3,1243184839,550,4,8107981156
3,1243184839,490,4,8107981156
8,1243184839,533,1,8107981156
3,1243184839,562,1,8107981156
7,1242477915,870,3,8115681079
3,1243184839,509,5,8107981156
3,1243184839,564,2,8107981156
3,1243184839,563,1,8107981156
3,1242478163,875,2,8115681079
3,1243184839,572,4,8107981156
3,1243184839,546,4,8107981156
3,1242213299,1178,6,8000081079
3,1242478163,894,2,8115681079
8,1243184839,516,2,8107981156
3,1242478163,947,3,8115681079
3,1243184839,546,5,8107981156
3,1243184839,589,4,8107981156
3,1243184839,490,5,8107981156
8,1243184839,535,5,8107981156
3,1242211439,1247,0,8030081079
8,1243184839,556,3,8107981156
7,1242478163,874,5,8115681079
3,1242213051,1281,6,8000281079
3,1243184839,567,1,8107981156
8,1243184839,543,3,8107981156
3,1243184839,562,5,8107981156
3,1242479527,939,5,8115681079
8,1243184839,583,4,8107981156
3,1243184963,558,6,8107980000
3,1242479527,947,3,8115681079
3,1243184839,612,0,8107981156
3,1242479527,925,1,8115681079
3,1242478163,850,1,8115681079
3,1243187567,538,3,8107981156
3,1242479279,918,2,8115681079
3,1243184839,685,0,8107981156
3,1243184839,525,1,8107981156
3,1242479527,940,5,8115681079
3,1242479527,863,5,8115681079
7,1242479527,948,2,8115681079
3,1242479527,891,5,8115681079
3,1242477915,914,3,8115681079
3,1242478163,880,4,8115681079
7,1242479527,929,1,8115681079
3,1243184839,508,3,8107981156
8,1243184839,555,5,8107981156
3,1243184839,548,3,8107981156
3,1242478163,937,2,8115681079
3,1243184963,506,5,8107981156
3,1242478163,910,2,8115681079
3,1242213299,1220,6,8000081079
3,1243184839,551,1,8107981156
8,1243184839,552,3,8107981156
3,1243184839,523,5,8107981156
7,1242479279,927,5,8115681079
3,1242478163,908,3,8115681079
3,1242478163,907,5,8115681079
3,1242213175,1217,6,8000081079
7,1242479527,939,2,8115681079
8,1243187567,561,4,8107981156
3,1243184839,498,4,8107981156
3,1242479527,913,1,8115681079
3,1243184839,512,3,8107981156
3,1242477915,863,4,8115681079
3,1242478163,1209,0,8115681079
8,1243184839,507,2,8107981156
3,1242479527,904,4,8115681079
3,1242479527,899,1,8115681079
3,1242479527,944,2,8115681079
3,1242479527,942,2,8115681079
3,1242479279,862,2,8115681079
3,1243163635,626,6,8107980000
7,1242479527,937,1,8115681079
3,1242479279,1162,0,8115681079
3,1242478163,944,1,8115681079
3,1243184839,571,1,8107981156
8,1243184839,584,5,8107981156
8,1243184839,566,2,8107981156
3,1243184839,586,5,8107981156
3,1243184839,513,2,8107981156
3,1242479527,938,1,8115681079
3,1243184839,543,5,8107981156
3,1242478163,920,3,8115681079
3,1242477915,1152,0,8115681079
7,1242479527,900,2,8115681079
3,1242479527,903,2,8115681079
8,1243184963,501,4,8107981156
3,1243184839,521,3,8107981156
3,1243184839,614,6,8107980000
3,1243184839,515,4,8107981156
3,1242477915,871,4,8115681079
3,1242479527,888,5,8115681079
3,1242478163,1221,0,8115681079
3,1243184839,628,0,8107981156
3,1242479279,1181,0,8115681079
3,1242478163,856,3,8115681079
3,1243184839,495,4,8107981156
3,1243184839,568,1,8107981156
7,1242479527,893,3,8115681079
3,1242479279,862,5,8115681079
7,1242478163,867,5,8115681079
3,1243184963,616,6,8107980000
8,1243184839,572,2,8107981156
3,1242479527,940,4,8115681079
3,1243184839,526,4,8107981156
3,1243184839,570,1,8107981156
3,1243184839,513,5,8107981156
3,1242211439,1295,0,8030081079
3,1242478163,910,5,8115681079
3,1242479527,909,1,8115681079
7,1242478163,924,2,8115681079
3,1243184839,685,0,8107981156
3,1243184963,580,1,8107981156
7,1242479527,873,2,8115681079
7,1242478163,864,3,8115681079
3,1243184839,517,3,8107981156
3,1242213299,1173,6,8000081079
7,1242478163,915,4,8115681079
3,1242478163,1186,0,8115681079
3,1242479527,872,2,8115681079
3,1243184839,518,3,8107981156
3,1242478163,929,2,8115681079
3,1242478163,898,5,8115681079
8,1243184839,490,2,8107981156
3,1243184839,571,5,8107981156
3,1243184963,492,2,8107981156
3,1243163635,597,6,8107980000
3,1243184839,502,1,8107981156
3,1243184839,514,3,8107981156
3,1242479527,949,4,8115681079
3,1242213051,1124,6,8000281156
8,1243184839,527,1,8107981156
3,1242213051,1221,6,8000081079
3,1242479527,865,1,8115681079
3,1242478163,948,2,8115681079
8,1243184839,554,2,8107981156
8,1243184839,513,3,8107981156
8,1243184839,549,1,8107981156
8,1243184839,581,5,8107981156
8,1243184839,588,5,8107981156
8,1243184839,513,3,8107981156
3,1243184839,682,0,8107981156
3,1243184839,571,1,8107981156
8,1243184839,582,1,8107981156
3,1243184839,495,2,8107981156
7,1242477915,874,2,8115681079
3,1243184839,586,2,8107981156
7,1242478163,863,1,8115681079
7,1242477915,907,5,8115681079
3,1243184839,511,4,8107981156
3,1243184839,497,4,8107981156
7,1242478163,869,4,8115681079
3,1242479527,927,2,8115681079
3,1242478163,885,5,8115681079
3,1242477915,938,2,8115681079
3,1243184839,509,4,8107981156
3,1242479279,852,3,8115681079
3,1242478163,889,2,8115681079
3,1242477915,908,3,8115681079
3,1243184839,573,2,8107981156
7,1242479527,934,5,8115681079
3,1243184963,560,6,8107980000
3,1242478163,852,4,8115681079
7,1242478163,888,4,8115681079
7,1242477915,901,2,8115681079
3,1242478163,856,5,8115681079
3,1243184839,507,2,8107981156
3,1242479527,934,5,8115681079
3,1243184839,492,5,8107981156
3,1242211439,1264,0,8030081079
3,1242479527,909,2,8115681079
7,1242479527,916,2,8115681079
3,1242479527,924,3,8115681079
3,1243163635,492,4,8107981156
3,1242478163,903,5,8115681079
8,1243184839,516,2,8107981156
8,1243184839,554,1,8107981156
3,1243187567,550,5,8107981156
3,1243184839,507,2,8107981156
8,1243184839,504,2,8107981156
3,1243184839,601,6,8107980000
3,1243184839,573,1,8107981156
7,1242478163,939,4,8115681079
3,1242478163,904,5,8115681079
3,1243184839,550,6,8107980000
3,1243184839,551,1,8107981156
3,1242477915,883,3,8115681079
3,1243184839,555,3,8107981156
8,1243184839,495,5,8107981156
7,1242478163,920,1,8115681079
7,1242478163,899,2,8115681079
3,1243184839,570,5,8107981156
3,1243184963,511,4,8107981156
8,1243184839,573,2,8107981156
8,1243184963,523,5,8107981156
3,1242213299,1178,6,8000081079
3,1243187567,580,4,8107981156
3,1243184839,670,0,8107980300
3,1243184839,536,5,8107981156
3,1242479527,877,4,8115681079
3,1242479527,917,2,8115681079
3,1242477915,919,4,8115681079
3,1243184839,562,1,8107981156
8,1243184963,582,3,8107981156
3,1243184839,495,4,8107981156
3,1242479279,937,3,8115681079
3,1242479527,910,2,8115681079
3,1243184839,505,1,8107981156
3,1242479279,925,1,8115681079
3,1243184839,569,1,8107981156
8,1243184839,521,5,8107981156
3,1242478163,861,1,8115681079
3,1242478163,902,3,8115681079
7,1242478163,864,5,8115681079
3,1242479527,909,2,8115681079
8,1243187567,529,3,8107981156
8,1243184839,567,1,8107981156
3,1243184839,531,3,8107981156
3,1242477915,942,4,8115681079
3,1242478163,1203,0,8115681079
3,1243184839,559,2,8107981156
8,1243184839,569,5,8107981156
3,1243184839,535,5,8107981156
3,1242479527,941,2,8115681079
3,1242478163,941,3,8115681079
3,1243187567,562,5,8107981156
3,1243163635,522,3,8107981156
3,1242478163,934,1,8115681079
3,1242478163,863,5,8115681079
8,1243184839,506,3,8107981156
7,1242479527,875,4,8115681079
7,1242478163,946,2,8115681079
7,1242479527,891,4,8115681079
3,1242213175,1176,6,8000081079
7,1242477915,904,2,8115681079
8,1243184839,518,1,8107981156
7,1242479527,854,5,8115681079
7,1242479527,886,4,8115681079
8,1243184839,502,1,8107981156
3,1242479527,901,4,8115681079
3,1242478163,912,5,8115681079
3,1242479527,864,3,8115681079
3,1242478163,926,4,8115681079
8,1243184839,537,3,8107981156
3,1242478163,920,4,8115681079
3,1242479527,896,1,8115681079
3,1242479527,918,2,8115681079
3,1242477915,868,4,8115681079
3,1242478163,883,3,8115681079
8,1243184839,578,5,8107981156
3,1243184839,589,5,8107981156
3,1242213299,1214,6,8000081079
3,1242478163,859,1,8115681079
3,1242478163,861,5,8115681079
3,1243184839,567,5,8107981156
3,1242478163,858,1,8115681079
3,1243184963,565,3,8107981156
3,1243184839,502,4,8107981156
3,1243184839,537,3,8107981156
8,1243184839,511,1,8107981156
3,1242478163,863,5,8115681079
3,1242479527,877,5,8115681079
3,1242479527,869,2,8115681079
3,1242478163,920,4,8115681079
3,1243184839,552,4,8107981156
3,1242479527,941,4,8115681079
3,1242478163,935,4,8115681079
3,1243184839,491,5,8107981156
3,1242479527,925,5,8115681079
3,1243184839,508,5,8107981156
3,1242479279,926,4,8115681079
3,1242478163,861,5,8115681079
3,1243184839,497,3,8107981156
8,1243184839,495,1,8107981156
3,1243184839,575,3,8107981156
3,1242479527,911,4,8115681079
8,1243184963,505,1,8107981156
3,1243184963,542,1,8107981156
3,1243187567,491,4,8107981156
3,1242479527,948,1,8115681079
8,1243184839,589,2,8107981156
3,1242479527,856,5,8115681079
8,1243184839,575,5,8107981156
3,1243184839,574,2,8107981156
3,1243184839,639,6,8107980000
3,1242478163,931,2,8115681079
3,1242478163,870,5,8115681079
3,1242478163,929,2,8115681079
3,1243184839,574,4,8107981156
3,1242213051,1158,6,8000081079
7,1242477915,858,5,8115681079
3,1242213051,1241,6,8000281079
3,1243184839,544,4,8107981156
3,1242478163,889,5,8115681079
3,1243184839,543,3,8107981156
3,1243184839,547,5,8107981156
3,1243184839,551,3,8107981156
8,1243184839,551,4,8107981156
3,1242477915,896,5,8115681079
3,1242479527,937,2,8115681079
3,1242477915,868,4,8115681079
3,1243184839,588,1,8107981156
3,1242479527,877,5,8115681079
3,1243184839,517,2,8107981156
3,1243184839,558,6,8107980000
3,1242479527,914,3,8115681079
7,1242479279,891,1,8115681079
3,1243184839,576,2,8107981156
3,1243184839,553,4,8107981156
3,1242479527,925,2,8115681079
7,1242478163,907,5,8115681079
8,1243184839,509,3,8107981156
3,1242478163,929,2,8115681079
8,1243184839,511,5,8107981156
3,1242479527,852,1,8115681079
3,1242479279,926,3,8115681079
3,1242479527,879,2,8115681079
3,1243184839,583,5,8107981156
7,1242478163,864,5,8115681079
3,1242478163,866,2,8115681079
8,1243184839,535,2,8107981156
8,1243184839,505,4,8107981156
3,1243163635,506,3,8107981156
3,1242479279,945,5,8115681079
3,1243184839,501,3,8107981156
8,1243184839,555,1,8107981156
3,1243184839,570,4,8107981156
3,1243184839,494,1,8107981156
3,1242478163,921,3,8115681079
3,1242479527,866,3,8115681079
8,1243184839,549,1,8107981156
3,1243184839,707,0,8107981156
8,1243184839,575,1,8107981156
8,1243184839,512,5,8107981156
3,1243184839,520,5,8107981156
3,1243184839,708,0,8107981156
8,1243184839,585,1,8107981156
7,1242478163,929,3,8115681079
3,1243184839,550,6,8107980000
3,1242477915,929,4,8115681079
3,1243184839,543,1,8107981156
8,1243184839,503,5,8107981156
3,1242478163,895,1,8115681079
3,1243184963,510,3,8107981156
3,1243184839,543,4,8107981156
3,1243184839,568,3,8107981156
7,1242479527,866,5,8115681079
3,1243184839,573,6,8107980000
8,1243184839,549,5,8107981156
3,1242478163,874,4,8115681079
3,1243184839,511,2,8107981156
3,1242479527,923,5,8115681079
3,1243184839,640,0,8107981156
3,1243184839,567,2,8107981156
3,1243184839,564,2,8107981156
3,1243184839,520,3,8107981156
3,1242478163,874,5,8115681079
3,1242479527,906,2,8115681079
3,1242479527,874,2,8115681079
3,1243184839,579,3,8107981156
3,1242479527,914,1,8115681079
8,1243184839,569,1,8107981156
3,1242478163,881,1,8115681079
3,1242479527,928,3,8115681079
3,1243184839,508,4,8107981156
3,1242478163,1159,0,8115681079
3,1242479527,866,1,8115681079
3,1242478163,1231,0,8115681079
3,1243184839,527,2,8107981156
8,1243184839,583,5,8107981156
7,1242478163,890,3,8115681079
3,1243184839,518,4,8107981156
3,1243187567,611,0,8107981156
3,1243184839,701,0,8107981156
3,1243184963,497,2,8107981156
3,1243184839,537,5,8107981156
7,1242479527,855,4,8115681079
3,1243184839,581,2,8107981156
3,1243184839,590,6,8107980000
3,1242478163,889,3,8115681079
3,1242478163,866,2,8115681079
7,1242478163,949,4,8115681079
3,1242479279,908,5,8115681079
3,1242479527,850,3,8115681079
8,1243184839,515,1,8107981156
7,1242479527,890,4,8115681079
7,1242477915,900,3,8115681079
3,1243184839,564,4,8107981156
3,1243184839,558,5,8107981156
3,1243184839,567,5,8107981156
3,1243184839,512,4,8107981156
3,1242479527,879,5,8115681079
7,1242478163,872,5,8115681079
3,1242478163,874,5,8115681079
3,1242478163,885,3,8115681079
3,1243184839,575,1,8107981156
3,1243184839,493,2,8107981156
7,1242479527,902,5,8115681079
7,1242478163,931,2,8115681079
7,1242479527,918,3,8115681079
3,1242479279,864,1,8115681079
3,1243184839,538,3,8107981156
3,1243184839,577,1,8107981156
3,1242479279,864,5,8115681079
3,1243184839,492,3,8107981156
8,1243184963,548,4,8107981156
3,1243184839,561,3,8107981156
3,1243184839,559,4,8107981156
8,1243184839,563,5,8107981156
3,1242479527,923,5,8115681079
7,1242479527,918,5,8115681079
3,1243184839,581,3,8107981156
3,1242478163,935,4,8115681079
3,1242478163,881,5,8115681079
3,1242479527,881,5,8115681079
3,1242478163,887,2,8115681079
3,1243184839,509,4,8107981156
3,1243184839,524,3,8107981156
3,1243184839,558,2,8107981156
3,1243184839,526,5,8107981156
3,1243184839,583,5,8107981156
3,1242479279,1330,6,8121681079
3,1243184839,523,5,8107981156
7,1242478163,867,5,8115681079
7,1242479527,909,3,8115681079
8,1243184839,586,4,8107981156
3,1242479527,911,3,8115681079
3,1242478163,857,5,8115681079
3,1243184839,561,2,8107981156
7,1242479527,852,1,8115681079
3,1242478163,853,2,8115681079
3,1243184839,574,4,8107981156
3,1243163635,561,4,8107981156
3,1242479527,932,5,8115681079
3,1243184839,686,0,8107981156
3,1243184839,546,5,8107981156
3,1243184839,539,3,8107981156
8,1243184839,539,4,8107981156
3,1242478163,934,1,8115681079
3,1243184839,664,6,8107981216
3,1243184839,530,2,8107981156
7,1242479279,881,4,8115681079
3,1242213299,1225,6,8000081079
7,1242479527,905,1,8115681079
3,1243184963,596,6,8107980000
3,1242479527,923,5,8115681079
3,1243184839,520,2,8107981156
3,1243184963,529,4,8107981156
3,1242478163,951,4,8115681079
3,1243184839,568,2,8107981156
3,1243184839,547,2,8107981156
3,1242478163,855,3,8115681079
8,1243184839,510,4,8107981156
3,1243187567,522,2,8107981156
3,1242479527,885,2,8115681079
7,1242479527,939,1,8115681079
3,1243184839,577,1,8107981156
3,1242479279,949,4,8115681079
7,1242478163,922,4,8115681079
3,1242479279,935,5,8115681079
3,1242479527,860,2,8115681079
3,1242478163,885,4,8115681079
8,1243184839,523,2,8107981156
3,1243184839,552,2,8107981156
3,1243184839,581,1,8107981156
3,1242479527,872,1,8115681079
3,1242478163,851,2,8115681079
3,1242478163,868,2,8115681079
3,1242479527,880,5,8115681079
3,1243184839,527,4,8107981156
7,1242479279,877,2,8115681079
3,1243184839,580,5,8107981156
3,1243184963,638,0,8107981156
8,1243184839,498,1,8107981156
7,1242479527,852,4,8115681079
3,1243184839,557,2,8107981156
8,1243184839,533,5,8107981156
3,1242479527,855,3,8115681079
3,1243184839,525,2,8107981156
3,1242479279,1249,0,8115681079
3,1242478163,852,3,8115681079
3,1243184839,491,1,8107981156
7,1242479527,896,4,8115681079
3,1242479527,881,2,8115681079
3,1242478163,869,4,8115681079
3,1243184839,577,4,8107981156
3,1242479527,932,4,8115681079
3,1242478163,943,2,8115681079
3,1242479527,1151,0,8115681079
3,1242479527,932,2,8115681079
8,1243184839,493,3,8107981156
7,1242478163,888,5,8115681079
3,1242478163,911,5,8115681079
3,1242478163,707,6,8115680002
3,1243184839,584,4,8107981156
3,1243184839,507,4,8107981156
8,1243184839,542,5,8107981156
7,1242479527,895,5,8115681079
3,1243184839,559,2,8107981156
3,1243184839,553,5,8107981156
7,1242479527,873,3,8115681079
3,1243184839,575,2,8107981156
3,1243163635,554,3,8107981156
3,1242479527,872,4,8115681079
3,1243184839,589,1,8107981156
3,1242478163,896,5,8115681079
7,1242478163,912,2,8115681079
3,1243184839,589,1,8107981156
3,1243184839,636,6,8107980000
3,1242478163,904,3,8115681079
3,1242213051,1218,6,8000081079
3,1242479279,906,3,8115681079
3,1242213299,1180,6,8000081079
8,1243184839,577,5,8107981156
7,1242477915,909,1,8115681079
3,1243184839,560,3,8107981156
8,1243184839,529,4,8107981156
3,1243163635,520,5,8107981156
7,1242477915,873,2,8115681079
3,1242479279,944,3,8115681079
3,1243184839,627,6,8107980000
3,1243184839,520,5,8107981156
7,1242477915,941,5,8115681079
7,1242479279,859,4,8115681079
3,1243184839,532,3,8107981156
8,1243184839,492,4,8107981156
7,1242478163,892,5,8115681079
3,1242479527,1203,0,8115681079
3,1242477915,898,2,8115681079
3,1242478163,858,5,8115681079
3,1242477915,928,5,8115681079
3,1243184839,563,4,8107981156
3,1242478163,881,3,8115681079
8,1243163635,574,5,8107981156
3,1242478163,858,1,8115681079
3,1242213299,1245,6,8000081079
3,1242479527,945,4,8115681079
7,1242478163,886,1,8115681079
3,1242478163,880,3,8115681079
3,1243184963,553,6,8107980000
8,1243184839,585,2,8107981156
3,1243184839,574,1,8107981156
3,1243184839,492,4,8107981156
7,1242479527,894,1,8115681079
3,1243184839,571,3,8107981156
3,1242478163,948,1,8115681079
3,1243184839,656,0,8107981156
7,1242479527,877,5,8115681079
7,1242477915,862,5,8115681079
7,1242477915,869,1,8115681079
7,1242478163,934,4,8115681079
3,1242477915,1218,0,8115681079
3,1243184839,528,1,8107981156
3,1243184839,509,4,8107981156
3,1242479527,887,4,8115681079
8,1243184839,557,4,8107981156
8,1243184839,519,2,8107981156
7,1242479527,883,5,8115681079
3,1242479527,929,2,8115681079
7,1242479279,890,3,8115681079
3,1242479527,889,1,8115681079
3,1242477915,909,5,8115681079
7,1242478163,901,5,8115681079
3,1243184839,519,2,8107981156
7,1242479527,943,4,8115681079
3,1243184839,569,5,8107981156
3,1243184839,500,1,8107981156
3,1243184963,549,1,8107981156
3,1243184839,577,1,8107981156
7,1242479527,852,5,8115681079
3,1243184839,553,5,8107981156
7,1242477915,911,1,8115681079
3,1242479527,924,5,8115681079
7,1242478163,874,5,8115681079
3,1242478163,857,4,8115681079
3,1243184963,532,3,8107981156
8,1243184839,577,3,8107981156
7,1242478163,895,5,8115681079
3,1242478163,899,4,8115681079
3,1242479279,1150,0,8115681079
3,1242213299,1161,6,8000081079
7,1242478163,956,1,8115681079
3,1243184839,558,1,8107981156
3,1242478163,893,3,8115681079
3,1243184839,525,1,8107981156
7,1242479527,948,5,8115681079
3,1242478163,865,1,8115681079
7,1242479527,850,3,8115681079
8,1243184839,584,3,8107981156
3,1242477915,858,3,8115681079
3,1242478163,898,1,8115681079
7,1242479527,921,4,8115681079
8,1243184839,544,2,8107981156
7,1242479527,944,2,8115681079
3,1242213051,1194,6,8000281156
8,1243184839,541,3,8107981156
3,1242478163,1156,0,8115681079
3,1242478163,872,3,8115681079
3,1242479527,914,1,8115681079
8,1243184839,490,4,8107981156
7,1242479279,860,5,8115681079
3,1242478163,925,1,8115681079
8,1243184839,533,4,8107981156
3,1242479527,906,5,8115681079
3,1243184839,519,5,8107981156
3,1242477915,909,3,8115681079
3,1242477915,958,5,8115681079
3,1242477915,894,2,8115681079
8,1243184839,539,3,8107981156
3,1243184839,565,4,8107981156
8,1243184839,580,4,8107981156
8,1243163635,544,1,8107981156
3,1242478163,936,1,8115681079
7,1242479527,854,1,8115681079
7,1242479527,853,2,8115681079
7,1242479279,943,2,8115681079
7,1242479527,883,4,8115681079
3,1242479527,915,5,8115681079
3,1243184839,507,5,8107981156
8,1243184839,512,4,8107981156
3,1243163635,579,3,8107981156
3,1242479527,924,1,8115681079
3,1242477915,850,4,8115681079
7,1242479527,865,5,8115681079
3,1243184839,584,5,8107981156
8,1243184839,524,3,8107981156
3,1243184839,548,5,8107981156
3,1242477915,855,4,8115681079
3,1243184839,538,3,8107981156
3,1243184839,504,4,8107981156
3,1243184839,546,4,8107981156
3,1242479527,891,3,8115681079
3,1242479279,886,2,8115681079
3,1242479527,870,5,8115681079
3,1242479279,918,4,8115681079
3,1243184839,532,1,8107981156
3,1242479527,882,3,8115681079
3,1243184839,688,0,8107981156
3,1242479527,885,3,8115681079
3,1242478163,881,4,8115681079
8,1243184839,533,1,8107981156
3,1243184963,528,1,8107981156
3,1242479527,879,1,8115681079
3,1243184839,511,4,8107981156
7,1242479527,859,3,8115681079
3,1242478163,1198,0,8115681079
3,1243184839,537,1,8107981156
3,1242478163,861,4,8115681079
3,1242479527,876,2,8115681079
3,1243184839,544,5,8107981156
3,1242478163,882,1,8115681079
7,1242479527,857,3,8115681079
3,1243184839,611,6,8107980000
3,1242479279,886,4,8115681079
3,1243184839,566,1,8107981156
8,1243184839,566,4,8107981156
3,1242478163,948,2,8115681079
3,1243184839,511,3,8107981156
3,1243184839,656,0,8107981156
7,1242479527,946,3,8115681079
3,1242478163,854,1,8115681079
3,1242477915,920,2,8115681079
3,1242479527,1156,0,8115681079
7,1242479279,882,2,8115681079
3,1243184839,568,5,8107981156
3,1243184839,554,5,8107981156
3,1242479527,885,3,8115681079
3,1242479527,890,4,8115681079
3,1243184839,496,1,8107981156
3,1242478163,912,3,8115681079
3,1243184963,564,5,8107981156
3,1243184839,520,3,8107981156
3,1242478163,895,3,8115681079
3,1242479527,855,2,8115681079
3,1242478163,948,2,8115681079
3,1243184839,512,5,8107981156
3,1242478163,913,3,8115681079
7,1242479527,851,1,8115681079
3,1243184839,562,1,8107981156
3,1243184839,532,1,8107981156
3,1242478163,890,1,8115681079
3,1243184839,572,6,8107980000
8,1243184839,496,4,8107981156
3,1242478163,933,4,8115681079
3,1242479527,884,1,8115681079
3,1242479527,855,2,8115681079
3,1243184839,491,1,8107981156
7,1242478163,920,1,8115681079
3,1243184839,571,4,8107981156
3,1242477915,1200,0,8115681079
3,1242477915,922,3,8115681079
3,1242479527,896,2,8115681079
3,1243184839,553,6,8107980000
7,1242479527,944,3,8115681079
3,1242479527,934,4,8115681079
3,1242213299,1240,6,8000081079
7,1242479279,936,3,8115681079
3,1242479527,922,1,8115681079
3,1242479527,880,2,8115681079
3,1242478163,901,5,8115681079
8,1243184839,581,4,8107981156
8,1243184839,582,3,8107981156
3,1242477915,918,4,8115681079
3,1243184839,562,4,8107981156
3,1242479527,856,4,8115681079
3,1243184839,639,6,8107980000
3,1243184839,700,0,8107981156
8,1243163635,571,5,8107981156
3,1242479279,895,3,8115681079
3,1242479279,941,1,8115681079
7,1242479527,850,5,8115681079
3,1243184839,641,0,8107981156
3,1243184839,571,4,8107981156
8,1243184839,588,2,8107981156
3,1242477915,1151,0,8115681079
3,1242479527,867,4,8115681079
3,1243184839,709,0,8107981156
3,1243184839,554,5,8107981156
3,1243163635,509,2,8107981156
3,1242479279,889,5,8115681079
3,1243184839,501,5,8107981156
8,1243184839,586,1,8107981156
3,1243184839,547,1,8107981156
3,1243184839,543,2,8107981156
8,1243184839,506,4,8107981156
8,1243184963,500,1,8107981156
3,1242479527,900,4,8115681079
3,1243163635,577,6,8107980000
3,1242478163,860,5,8115681079
3,1242213299,1245,6,8000081079
3,1242479527,927,5,8115681079
3,1242478163,908,5,8115681079
3,1242479527,891,5,8115681079
3,1242479527,928,2,8115681079
7,1242479527,893,1,8115681079
3,1242478163,905,2,8115681079
3,1243184839,558,4,8107981156
7,1242478163,860,4,8115681079
3,1242213299,1176,6,8000081079
3,1242478163,910,1,8115681079
8,1243184963,511,1,8107981156
3,1242479527,936,1,8115681079
8,1243184839,506,1,8107981156
3,1242479527,912,2,8115681079
7,1242479527,927,2,8115681079
8,1243184839,551,1,8107981156
3,1242478163,948,4,8115681079
3,1243184839,549,2,8107981156
3,1243184839,670,0,8107981156
3,1242479527,900,2,8115681079
3,1242478163,916,1,8115681079
7,1242479527,947,4,8115681079
3,1243184839,546,5,8107981156
3,1243184839,494,2,8107981156
3,1242478163,940,3,8115681079
7,1242478163,858,3,8115681079
3,1242479527,898,4,8115681079
3,1243184839,539,3,8107981156
3,1242478163,888,3,8115681079
3,1242213175,1216,6,8000081079
3,1242479527,924,4,8115681079
3,1242478163,915,3,8115681079
3,1242477915,915,4,8115681079
3,1243184839,519,3,8107981156
3,1242479279,912,2,8115681079
3,1243184839,539,2,8107981156
3,1242213299,1167,6,8000081079
3,1242479527,864,3,8115681079
3,1242478163,940,4,8115681079
8,1243184839,540,3,8107981156
3,1242479527,881,3,8115681079
3,1242478163,903,1,8115681079
3,1243184839,543,1,8107981156
3,1242479527,872,2,8115681079
7,1242478163,915,5,8115681079
3,1242478163,860,1,8115681079
3,1242477915,909,5,8115681079
3,1242477915,876,4,8115681079
3,1242477915,1185,0,8115681079
8,1243184839,499,1,8107981156
3,1242478163,893,5,8115681079
3,1242479527,914,2,8115681079
3,1242479527,1240,0,8115681079
3,1243187567,554,1,8107981156
